"id","policyName","title","description","origin.originName","productUnits","detectedAt","status","type","severity","integration.name","assignedUser","comments","lastUpdateTime"
"8EE4696223","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.103Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.103Z"
"FB01329DB5","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.093Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.093Z"
"2FD5412E51","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.103Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.103Z"
"84778314EF","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.093Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.093Z"
"5DB9D9952B","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.252Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.252Z"
"5590C00BF1","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.245Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.245Z"
"EA78E30B80","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.248Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.248Z"
"A77A452E9E","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.273Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.273Z"
"678C7A3207","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.272Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.272Z"
"86F5707C2A","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.274Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.274Z"
"AC235CC8A0","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.321Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.321Z"
"EB083895CB","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.318Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.318Z"
"FFED0F083D","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.327Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.327Z"
"FCCA1304F7","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.351Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.351Z"
"474C22E1A1","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.368Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.368Z"
"BE5C034C08","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.127Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.127Z"
"F6B06E6CAE","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.36Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.36Z"
"784F64F886","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.37Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.37Z"
"5A6B0DA6BD","HighSeveritySastIssue","Repository has High severity SAST vulnerability","Vulnerable code was detected by a static code scanner. It is strongly recommended to remediate it","test1/test1","['All', 'Azure']","2023-12-04T17:59:05.404Z","Open","Sast","High","legitbitt","None","[]","2023-12-04T17:59:05.404Z"
"69D49D2E8D","RepositoryAllowsLastPusherToApproveReviewRequest","The most recent pusher can approve their own changes","To comply with separation of duties and enforce secure code practices, the repository should prohibit the most recent pusher in a pull request from approving their own changes.","test1/test1","['All', 'Azure']","2022-09-29T19:43:00.711Z","Open","Misconfiguration","Low","legitbitt","None","[]","2023-09-22T16:32:44.949Z"
"B22FA73F91","Test_1cc9c056-ca46-4886-9ae0-ec9e937e07d7","Test","","test1/test1","['All', 'Azure']","2023-11-10T04:26:17.967Z","Open","Other","Medium","legitbitt","None","[]","2023-11-10T04:26:17.967Z"
"730D3EC2DD","EnsureTheStorageContainerStoringActivityLogsIsNotPubliclyAccessible","Ensure the storage container storing the activity logs is not publicly accessible","The storage account container containing the activity log export should not be publicly accessible. Allowing public access to activity log content may aid an adversary in identifying weaknesses in the affected account's use or configuration. Configuring container Access policy to private will remove access from the container for everyone except owners of the storage account. Access policy needs to be set explicitly in order to allow access to other desired users.","test1/test1","['All', 'Azure']","2022-09-29T19:43:08.674Z","Resolved","IaC","Medium","legitbitt","None","[]","2023-01-18T20:21:06.21Z"
"C8E276F4A1","RepositoryAllowsCommitterApprovalsPolicy","Committers in the merge request are considered valid approvers","The repository allows merge request contributors (that aren't the merge request author), to approve the merge request. To ensure merge request review is done objectively, it is recommended to toggle this option off.","test1/test1","['All', 'Azure']","2023-03-15T05:10:03.779Z","Resolved","Misconfiguration","Low","legitbitt","None","[]","2023-03-16T12:50:42.199Z"
"D7119F3088","EnsureThatStorageBlobsRestrictPublicAccess","Ensure that Storage blobs restrict public access","","test1/test1","['All', 'Azure']","2023-01-18T20:21:05.959Z","Open","IaC","Medium","legitbitt","None","[]","2023-01-18T20:21:05.959Z"
"9E63A9CAE6","test2_132c94d2-29c9-4379-9931-1766569a6b4c","test2","test2","test1/test1","['All', 'Azure']","2023-11-10T04:28:11.006Z","Open","Other","Medium","legitbitt","None","[]","2023-11-10T04:28:11.006Z"
"449B826F17","CollaboratorUsingPersonalEmail","Collaborator is using a personal email","Legit detected that a collaborator is registered with a personal email, which could cause permission conflicts and lack of governance. The collaborator might have access to the code after termination.","sandbox-legitsecurity/duckback00","[]","2024-01-05T12:56:47.758Z","Open","Misconfiguration","Medium","bitt-legit-sandbox","None","[]","2024-01-05T12:56:47.758Z"
"4D92579219","GroupRequireTwoFactorAuthentication","Two-factor authentication is not enforced for the repository group / organization","The two-factor authentication requirement is not enabled at the organization or group level. Even if users are managed externally with SSO, it is highly recommended to keep this option on, for a deliberate or incidental creation of a user without MFA.","bitt-legit-sandbox","[]","2024-01-05T12:56:49.95Z","Open","Misconfiguration","High","bitt-legit-sandbox","None","[]","2024-01-05T12:56:49.95Z"
"F23C1EE7CA","GroupMembersCannotCreatePublicRepositories","Non-admins can create public repositories","Your Group or Organization allows non-admin members to create public repositories. Creating a public repository can be done by mistake, and may expose sensitive organization code, that once exposed may be copied, cached or stored by external parties. Therefore, it is highly recommended to restrict the option to create public repositories to admins only and reduce the risk of unintentional code exposure.","bitt-legit-sandbox","[]","2024-01-05T12:56:49.95Z","Open","Misconfiguration","Medium","bitt-legit-sandbox","None","[]","2024-01-05T12:56:49.95Z"
"43160DCB1A","GroupDefaultAccessIsNone","Default permissions exist for new repositories","You have default repository permissions set in your organization, meaning every new repository will be accessible by default to all users. It is strongly recommended to remove the default permissions, and assign them specifically","bitt-legit-sandbox","[]","2024-01-05T12:56:49.95Z","Open","Misconfiguration","High","bitt-legit-sandbox","None","[]","2024-01-05T12:56:49.95Z"
